statement_type,symbol,fiscal_period_end,report_date,fiscal_year,fiscal_quarter,currency,revenue,gross_profit,operating_income,net_income,eps_basic,eps_diluted,shares_outstanding_basic,shares_outstanding_diluted,total_assets,total_liabilities,total_equity,total_debt,cash_and_equivalents,current_assets,current_liabilities,inventory,operating_cash_flow,capital_expenditure,free_cash_flow,dividends_paid,market_cap,enterprise_value,book_value_per_share,pe_ratio,pb_ratio,ps_ratio,ev_to_ebitda,roe,roa,gross_margin,net_margin,debt_to_equity,current_ratio,quick_ratio,revenue_growth,eps_growth,free_cash_flow_yield
income_statement,AAPL,2023-09-30,2023-11-03,2023,FY,USD,383285000000,169148000000,114301000000,96995000000,6.16,6.13,15744231000,15812547000,,,,,,,,,,,,,,,,,,,,,,,,,
balance_sheet,AAPL,2023-09-30,2023-11-03,2023,FY,USD,,,,,,,,,352583000000,290437000000,62146000000,111088000000,29965000000,143566000000,145308000000,6331000000,,,,,,,,,,,,,,,,,
cash_flow,AAPL,2023-09-30,2023-11-03,2023,FY,USD,,,,,,,,,,,,,,,,,,110543000000,-10959000000,99584000000,-15025000000,,,,,,,,,,,,,
fundamental_metrics,AAPL,2023-09-30,2023-11-03,2023,FY,USD,,,,,,,,,,,,,,,,,,,,,2700000000000,2800000000000,3.95,28.0,43.4,7.0,22.0,1.56,0.28,0.441,0.253,1.79,0.99,0.84,-0.028,0.0,0.037
income_statement,AAPL,2024-03-30,2024-05-03,2024,Q2,USD,90753000000,42271000000,27900000000,23636000000,1.53,1.52,15405856000,15464709000,,,,,,,,,,,,,,,,,,,,,,,,,
income_statement,MSFT,2024-06-30,2024-07-30,2024,FY,USD,245122000000,171008000000,109433000000,88136000000,11.86,11.80,7430000000,7469000000,,,,,,,,,,,,,,,,,,,,,,,,,
balance_sheet,MSFT,2024-06-30,2024-07-30,2024,FY,USD,,,,,,,,,512163000000,243686000000,268477000000,97852000000,75531000000,159734000000,125286000000,1252000000,,,,,,,,,,,,,,,,,
cash_flow,MSFT,2024-06-30,2024-07-30,2024,FY,USD,,,,,,,,,,,,,,,,,,118548000000,-44477000000,74071000000,-21771000000,,,,,,,,,,,,,
fundamental_metrics,MSFT,2024-06-30,2024-07-30,2024,FY,USD,,,,,,,,,,,,,,,,,,,,,3100000000000,3120000000000,36.13,35.0,11.5,12.6,24.0,0.33,0.17,0.698,0.360,0.36,1.27,1.20,0.159,0.20,0.024
income_statement,NVDA,2024-01-28,2024-02-21,2024,FY,USD,60922000000,44301000000,32972000000,29760000000,1.21,1.19,24690000000,24940000000,,,,,,,,,,,,,,,,,,,,,,,,,
balance_sheet,NVDA,2024-01-28,2024-02-21,2024,FY,USD,,,,,,,,,65728000000,22750000000,42978000000,9709000000,25984000000,44345000000,10631000000,5282000000,,,,,,,,,,,,,,,,,
cash_flow,NVDA,2024-01-28,2024-02-21,2024,FY,USD,,,,,,,,,,,,,,,,,,28090000000,-1069000000,27021000000,-395000000,,,,,,,,,,,,,
fundamental_metrics,NVDA,2024-01-28,2024-02-21,2024,FY,USD,,,,,,,,,,,,,,,,,,,,,2200000000000,2190000000000,1.73,73.0,51.2,36.1,58.0,0.69,0.45,0.727,0.489,0.23,4.17,3.58,1.25,4.86,0.012
